Entity,Code,Day,p_proj_all_ages
Bulgaria,BGR,2020-11-29,127.61
Bulgaria,BGR,2020-12-06,122.53
Bulgaria,BGR,2020-12-13,100.93
Bulgaria,BGR,2020-12-20,78.85
Bulgaria,BGR,2020-12-27,38.74
Bulgaria,BGR,2021-01-03,26.89
Bulgaria,BGR,2021-01-10,2.69
Bulgaria,BGR,2021-01-17,-2.31
Bulgaria,BGR,2021-01-24,0.92
Bulgaria,BGR,2021-01-31,-0.71
Bulgaria,BGR,2021-02-07,-1.9
Bulgaria,BGR,2021-02-14,3.66
Bulgaria,BGR,2021-02-21,9.96
Bulgaria,BGR,2021-02-28,14.41
Bulgaria,BGR,2021-03-07,22.23
Bulgaria,BGR,2021-03-14,34.76
Bulgaria,BGR,2021-03-21,55.73
Bulgaria,BGR,2021-03-28,72.61
Bulgaria,BGR,2021-04-04,91
Bulgaria,BGR,2021-04-11,79.91
Bulgaria,BGR,2021-04-18,82.51
Bulgaria,BGR,2021-04-25,68.51
Bulgaria,BGR,2021-05-02,54.9
Bulgaria,BGR,2021-05-09,41
Bulgaria,BGR,2021-05-16,27.42
Bulgaria,BGR,2021-05-23,21.5
Bulgaria,BGR,2021-05-30,12.19
Bulgaria,BGR,2021-06-06,8.81
Bulgaria,BGR,2021-06-13,8.51
Bulgaria,BGR,2021-06-20,6.33
Bulgaria,BGR,2021-06-27,18.37
Bulgaria,BGR,2021-07-04,10.75
Bulgaria,BGR,2021-07-11,12.11
Bulgaria,BGR,2021-07-18,9.23
Bulgaria,BGR,2021-07-25,4.9
Bulgaria,BGR,2021-08-01,8.1
Bulgaria,BGR,2021-08-08,15.86
Bulgaria,BGR,2021-08-15,17.61
Bulgaria,BGR,2021-08-22,13.7
Bulgaria,BGR,2021-08-29,29.98
Bulgaria,BGR,2021-09-05,38.22
Bulgaria,BGR,2021-09-12,48.7
Bulgaria,BGR,2021-09-19,61.8
Bulgaria,BGR,2021-09-26,55.44
Bulgaria,BGR,2021-10-03,59.85
Bulgaria,BGR,2021-10-10,59.88
Bulgaria,BGR,2021-10-17,73.61
Bulgaria,BGR,2021-10-24,89.09
Bulgaria,BGR,2021-10-31,99.88
Bulgaria,BGR,2021-11-07,102.43
Bulgaria,BGR,2021-11-14,96.95
Bulgaria,BGR,2021-11-21,90.11
Bulgaria,BGR,2021-11-28,77.86
Bulgaria,BGR,2021-12-05,68.2
Bulgaria,BGR,2021-12-12,55.4
Bulgaria,BGR,2021-12-19,44.44
Bulgaria,BGR,2021-12-26,40.92
Bulgaria,BGR,2022-01-02,31.28
Bulgaria,BGR,2022-01-09,21.31
Bulgaria,BGR,2022-01-16,21.24
Bulgaria,BGR,2022-01-23,28.12
Bulgaria,BGR,2022-01-30,37.37
Bulgaria,BGR,2022-02-06,46.28
Bulgaria,BGR,2022-02-13,56.14
Bulgaria,BGR,2022-02-20,48.4
Bulgaria,BGR,2022-02-27,29.91
Bulgaria,BGR,2022-03-06,17.26
Bulgaria,BGR,2022-03-13,13.36
Bulgaria,BGR,2022-03-20,6
Canada,CAN,2020-01-05,-3.12
Canada,CAN,2020-01-12,-3.94
Canada,CAN,2020-01-19,-4.26
Canada,CAN,2020-01-26,-2.47
Canada,CAN,2020-02-02,-4.31
Canada,CAN,2020-02-09,-3.37
Canada,CAN,2020-02-16,-6.14
Canada,CAN,2020-02-23,-6.21
Canada,CAN,2020-03-01,-3.53
Canada,CAN,2020-03-08,-3.82
Canada,CAN,2020-03-15,-3.45
Canada,CAN,2020-03-22,0.36
Canada,CAN,2020-03-29,2.08
Canada,CAN,2020-04-05,9.43
Canada,CAN,2020-04-12,16.33
Canada,CAN,2020-04-19,16.92
Canada,CAN,2020-04-26,23.66
Canada,CAN,2020-05-03,22.62
Canada,CAN,2020-05-10,16.13
Canada,CAN,2020-05-17,12.98
Canada,CAN,2020-05-24,10.21
Canada,CAN,2020-05-31,10.8
Canada,CAN,2020-06-07,5.18
Canada,CAN,2020-06-14,-0.93
Canada,CAN,2020-06-21,1.72
Canada,CAN,2020-06-28,1.1
Canada,CAN,2020-07-05,-2.11
Canada,CAN,2020-07-12,3.37
Canada,CAN,2020-07-19,2.5
Canada,CAN,2020-07-26,1.67
Canada,CAN,2020-08-02,0.67
Canada,CAN,2020-08-09,0.73
Canada,CAN,2020-08-16,4.59
Canada,CAN,2020-08-23,4.39
Canada,CAN,2020-08-30,0.4
Canada,CAN,2020-09-06,3.2
Canada,CAN,2020-09-13,1.04
Canada,CAN,2020-09-20,3.17
Canada,CAN,2020-09-27,5.88
Canada,CAN,2020-10-04,3.38
Canada,CAN,2020-10-11,3.98
Canada,CAN,2020-10-18,1.42
Canada,CAN,2020-10-25,2.09
Canada,CAN,2020-11-01,3.33
Canada,CAN,2020-11-08,10.85
Canada,CAN,2020-11-15,8.22
Canada,CAN,2020-11-22,7.51
Canada,CAN,2020-11-29,9.91
Canada,CAN,2020-12-06,12.72
Canada,CAN,2020-12-13,11.79
Canada,CAN,2020-12-20,8.39
Canada,CAN,2020-12-27,10.15
Canada,CAN,2021-01-03,12.06
Canada,CAN,2021-01-10,3.85
Canada,CAN,2021-01-17,2.55
Canada,CAN,2021-01-24,3.12
Canada,CAN,2021-01-31,3.27
Canada,CAN,2021-02-07,3.75
Canada,CAN,2021-02-14,-2.32
Canada,CAN,2021-02-21,-3.35
Canada,CAN,2021-02-28,-5.1
Canada,CAN,2021-03-07,-4.42
Canada,CAN,2021-03-14,-7.33
Canada,CAN,2021-03-21,-8.36
Canada,CAN,2021-03-28,-6.06
Canada,CAN,2021-04-04,-5.95
Canada,CAN,2021-04-11,-2.73
Canada,CAN,2021-04-18,-2.83
Canada,CAN,2021-04-25,-2.33
Canada,CAN,2021-05-02,2
Canada,CAN,2021-05-09,0.44
Canada,CAN,2021-05-16,0.1
Canada,CAN,2021-05-23,2.99
Canada,CAN,2021-05-30,-4.45
Canada,CAN,2021-06-06,1.76
Canada,CAN,2021-06-13,-3.08
Canada,CAN,2021-06-20,-1.91
Canada,CAN,2021-06-27,-2.04
Canada,CAN,2021-07-04,13.42
Canada,CAN,2021-07-11,-1.01
Canada,CAN,2021-07-18,-0.8
Canada,CAN,2021-07-25,1.05
Canada,CAN,2021-08-01,2.33
Canada,CAN,2021-08-08,3.05
Canada,CAN,2021-08-15,0.93
Canada,CAN,2021-08-22,6.22
Canada,CAN,2021-08-29,4.51
Canada,CAN,2021-09-05,7.06
Canada,CAN,2021-09-12,11.33
Canada,CAN,2021-09-19,10.53
Canada,CAN,2021-09-26,9.42
Canada,CAN,2021-10-03,8.76
Canada,CAN,2021-10-10,5.12
Canada,CAN,2021-10-17,6.31
Canada,CAN,2021-10-24,3.76
Canada,CAN,2021-10-31,1.64
Chile,CHL,2020-01-05,4.35
Chile,CHL,2020-01-12,6.27
Chile,CHL,2020-01-19,3.82
Chile,CHL,2020-01-26,-1.71
Chile,CHL,2020-02-02,-1.64
Chile,CHL,2020-02-09,3.61
Chile,CHL,2020-02-16,-0.65
Chile,CHL,2020-02-23,-3.54
Chile,CHL,2020-03-01,0.72
Chile,CHL,2020-03-08,0.4
Chile,CHL,2020-03-15,2.37
Chile,CHL,2020-03-22,6.01
Chile,CHL,2020-03-29,3.96
Chile,CHL,2020-04-05,5.39
Chile,CHL,2020-04-12,-1.45
Chile,CHL,2020-04-19,4.5
Chile,CHL,2020-04-26,1.08
Chile,CHL,2020-05-03,0.75
Chile,CHL,2020-05-10,14.6
Chile,CHL,2020-05-17,14.71
Chile,CHL,2020-05-24,29.52
Chile,CHL,2020-05-31,47.82
Chile,CHL,2020-06-07,62.53
Chile,CHL,2020-06-14,59.1
Chile,CHL,2020-06-21,48.47
Chile,CHL,2020-06-28,39.15
Chile,CHL,2020-07-05,23.89
Chile,CHL,2020-07-12,21.16
Chile,CHL,2020-07-19,11.98
Chile,CHL,2020-07-26,9.77
Chile,CHL,2020-08-02,9.08
Chile,CHL,2020-08-09,6.34
Chile,CHL,2020-08-16,4.2
Chile,CHL,2020-08-23,12.33
Chile,CHL,2020-08-30,10.52
Chile,CHL,2020-09-06,4.07
Chile,CHL,2020-09-13,7.25
Chile,CHL,2020-09-20,4.31
Chile,CHL,2020-09-27,6.94
Chile,CHL,2020-10-04,8.46
Chile,CHL,2020-10-11,14.44
Chile,CHL,2020-10-18,11.48
Chile,CHL,2020-10-25,12.6
Chile,CHL,2020-11-01,11.72
Chile,CHL,2020-11-08,10.05
Chile,CHL,2020-11-15,6.79
Chile,CHL,2020-11-22,7.57
Chile,CHL,2020-11-29,11.04
Chile,CHL,2020-12-06,12.15
Chile,CHL,2020-12-13,10.56
Chile,CHL,2020-12-20,9.29
Chile,CHL,2020-12-27,20.6
Chile,CHL,2021-01-03,17.87
Chile,CHL,2021-01-10,19.1
Chile,CHL,2021-01-17,23.99
Chile,CHL,2021-01-24,33.99
Chile,CHL,2021-01-31,25.95
Chile,CHL,2021-02-07,29.29
Chile,CHL,2021-02-14,27.86
Chile,CHL,2021-02-21,27.87
Chile,CHL,2021-02-28,30.1
Chile,CHL,2021-03-07,39.67
Chile,CHL,2021-03-14,38.87
Chile,CHL,2021-03-21,32.91
Chile,CHL,2021-03-28,42.06
Chile,CHL,2021-04-04,44.18
Chile,CHL,2021-04-11,41.75
Chile,CHL,2021-04-18,39.72
Chile,CHL,2021-04-25,31.08
Chile,CHL,2021-05-02,32.22
Chile,CHL,2021-05-09,30.08
Chile,CHL,2021-05-16,33.1
Chile,CHL,2021-05-23,35.89
Chile,CHL,2021-05-30,33.96
Chile,CHL,2021-06-06,29.41
Chile,CHL,2021-06-13,28.71
Chile,CHL,2021-06-20,25.34
Chile,CHL,2021-06-27,25.39
Chile,CHL,2021-07-04,29.75
Chile,CHL,2021-07-11,24.13
Chile,CHL,2021-07-18,22.5
Chile,CHL,2021-07-25,12.55
Chile,CHL,2021-08-01,10.26
Chile,CHL,2021-08-08,7
Chile,CHL,2021-08-15,9.45
Chile,CHL,2021-08-22,10.33
Chile,CHL,2021-08-29,0.66
Chile,CHL,2021-09-05,2.66
Chile,CHL,2021-09-12,2.58
Chile,CHL,2021-09-19,4.89
Chile,CHL,2021-09-26,1.02
Chile,CHL,2021-10-03,0.18
Chile,CHL,2021-10-10,6.13
Chile,CHL,2021-10-17,10.95
Chile,CHL,2021-10-24,5.58
Chile,CHL,2021-10-31,15.55
Chile,CHL,2021-11-07,8.84
Chile,CHL,2021-11-14,15.71
Chile,CHL,2021-11-21,16.85
Chile,CHL,2021-11-28,16.43
Chile,CHL,2021-12-05,25.7
Chile,CHL,2021-12-12,20.74
Chile,CHL,2021-12-19,20.49
Chile,CHL,2021-12-26,20.52
Chile,CHL,2022-01-02,25.02
Chile,CHL,2022-01-09,18.39
Chile,CHL,2022-01-16,24
Chile,CHL,2022-01-23,17.65
Chile,CHL,2022-01-30,28.2
Chile,CHL,2022-02-06,40.06
Chile,CHL,2022-02-13,51.52
Chile,CHL,2022-02-20,62.11
Chile,CHL,2022-02-27,59.68
Chile,CHL,2022-03-06,59.09
Chile,CHL,2022-03-13,46.62
Chile,CHL,2022-03-20,34.96
Chile,CHL,2022-03-27,23.43
Colombia,COL,2020-01-05,-1.66
Colombia,COL,2020-01-12,3.48
Colombia,COL,2020-01-19,0.81
Colombia,COL,2020-01-26,0.72
Colombia,COL,2020-02-02,-0.12
Colombia,COL,2020-02-09,3.23
Colombia,COL,2020-02-16,3.64
Colombia,COL,2020-02-23,3.72
Colombia,COL,2020-03-01,-0.56
Colombia,COL,2020-03-08,-1.48
Colombia,COL,2020-03-15,-4.16
Colombia,COL,2020-03-22,-1.96
Colombia,COL,2020-03-29,-5.92
Colombia,COL,2020-04-05,-8.51
Colombia,COL,2020-04-12,-6.72
Colombia,COL,2020-04-19,-4.64
Colombia,COL,2020-04-26,-5.22
Colombia,COL,2020-05-03,-7.71
Colombia,COL,2020-05-10,-4.41
Colombia,COL,2020-05-17,-4.73
Colombia,COL,2020-05-24,-1.53
Colombia,COL,2020-05-31,-0.83
Colombia,COL,2020-06-07,6.65
Colombia,COL,2020-06-14,11.38
Colombia,COL,2020-06-21,19.4
Colombia,COL,2020-06-28,25.27
Colombia,COL,2020-07-05,28.74
Colombia,COL,2020-07-12,39.63
Colombia,COL,2020-07-19,54.72
Colombia,COL,2020-07-26,67.28
Colombia,COL,2020-08-02,73.77
Colombia,COL,2020-08-09,66.48
Colombia,COL,2020-08-16,63.06
Colombia,COL,2020-08-23,54.65
Colombia,COL,2020-08-30,46.41
Colombia,COL,2020-09-06,41.75
Colombia,COL,2020-09-13,38.77
Colombia,COL,2020-09-20,34.11
Colombia,COL,2020-09-27,35.57
Colombia,COL,2020-10-04,30.89
Colombia,COL,2020-10-11,33.61
Colombia,COL,2020-10-18,34.15
Colombia,COL,2020-10-25,39.12
Colombia,COL,2020-11-01,30.99
Colombia,COL,2020-11-08,34.24
Colombia,COL,2020-11-15,31.17
Colombia,COL,2020-11-22,32.68
Colombia,COL,2020-11-29,32.22
Colombia,COL,2020-12-06,27.29
Colombia,COL,2020-12-13,36.15
Colombia,COL,2020-12-20,36.36
Colombia,COL,2020-12-27,41.93
Colombia,COL,2021-01-03,54.73
Colombia,COL,2021-01-10,54.28
Colombia,COL,2021-01-17,70.35
Colombia,COL,2021-01-24,70.4
Colombia,COL,2021-01-31,58.57
Colombia,COL,2021-02-07,48.15
Colombia,COL,2021-02-14,35.15
Colombia,COL,2021-02-21,27.2
Colombia,COL,2021-02-28,20.13
Colombia,COL,2021-03-07,19.11
Colombia,COL,2021-03-14,12.7
Colombia,COL,2021-03-21,17.65
Colombia,COL,2021-03-28,26.74
Colombia,COL,2021-04-04,37.73
Colombia,COL,2021-04-11,53.83
Colombia,COL,2021-04-18,80.92
Colombia,COL,2021-04-25,88.12
Colombia,COL,2021-05-02,87.87
Colombia,COL,2021-05-09,87.68
Colombia,COL,2021-05-16,88.08
Colombia,COL,2021-05-23,84.14
Colombia,COL,2021-05-30,90.68
Colombia,COL,2021-06-06,100.02
Colombia,COL,2021-06-13,104.38
Colombia,COL,2021-06-20,113.09
Colombia,COL,2021-06-27,111.89
Colombia,COL,2021-07-04,106.26
Colombia,COL,2021-07-11,93.53
Colombia,COL,2021-07-18,78
Colombia,COL,2021-07-25,58.53
Colombia,COL,2021-08-01,49.46
Colombia,COL,2021-08-08,32.59
Colombia,COL,2021-08-15,20.41
Colombia,COL,2021-08-22,16.7
Colombia,COL,2021-08-29,12.33
Colombia,COL,2021-09-05,6.76
Colombia,COL,2021-09-12,6.25
Colombia,COL,2021-09-19,5.58
Colombia,COL,2021-09-26,9.06
Colombia,COL,2021-10-03,7.03
Colombia,COL,2021-10-10,8.82
Colombia,COL,2021-10-17,6.37
Colombia,COL,2021-10-24,5.27
Colombia,COL,2021-10-31,7.33
Colombia,COL,2021-11-07,7.05
Colombia,COL,2021-11-14,10.21
Colombia,COL,2021-11-21,9.75
Colombia,COL,2021-11-28,8.96
Colombia,COL,2021-12-05,12.42
Colombia,COL,2021-12-12,11.69
Colombia,COL,2021-12-19,9.26
Colombia,COL,2021-12-26,16.25
Colombia,COL,2022-01-02,13.78
Colombia,COL,2022-01-09,18.84
Colombia,COL,2022-01-16,37.4
Colombia,COL,2022-01-23,52.52
Colombia,COL,2022-01-30,64.47
Colombia,COL,2022-02-06,56.39
Colombia,COL,2022-02-13,41.43
Colombia,COL,2022-02-20,26.22
Colombia,COL,2022-02-27,12.84
Colombia,COL,2022-03-06,5.76
Colombia,COL,2022-03-13,2.32
Colombia,COL,2022-03-20,-0.72
Colombia,COL,2022-03-27,-3.32
Costa Rica,CRI,2020-01-31,-2.45
Costa Rica,CRI,2020-02-29,1.94
Costa Rica,CRI,2020-03-31,-3.03
Costa Rica,CRI,2020-04-30,-7.14
Costa Rica,CRI,2020-05-31,-11.26
Costa Rica,CRI,2020-06-30,-11.71
Costa Rica,CRI,2020-07-31,-1.67
Costa Rica,CRI,2020-08-31,7.51
Costa Rica,CRI,2020-09-30,22.83
Costa Rica,CRI,2020-10-31,14.98
Costa Rica,CRI,2020-11-30,7.15
Costa Rica,CRI,2020-12-31,23.87
Croatia,HRV,2020-01-05,-12.95
Croatia,HRV,2020-01-12,-14.65
Croatia,HRV,2020-01-19,-17.54
Croatia,HRV,2020-01-26,-6.51
Croatia,HRV,2020-02-02,-6.81
Croatia,HRV,2020-02-09,-7.03
Croatia,HRV,2020-02-16,-2.42
Croatia,HRV,2020-02-23,-4.56
Croatia,HRV,2020-03-01,-6.85
Croatia,HRV,2020-03-08,-4.62
Croatia,HRV,2020-03-15,1.04
Croatia,HRV,2020-03-22,4.9
Croatia,HRV,2020-03-29,10.38
Croatia,HRV,2020-04-05,-1.3
Croatia,HRV,2020-04-12,2.7
Croatia,HRV,2020-04-19,3.85
Croatia,HRV,2020-04-26,-12.53
Croatia,HRV,2020-05-03,-4.16
Croatia,HRV,2020-05-10,-5.08
Croatia,HRV,2020-05-17,-1.32
Croatia,HRV,2020-05-24,-2.18
Croatia,HRV,2020-05-31,-6.6
Croatia,HRV,2020-06-07,4.68
Croatia,HRV,2020-06-14,6.45
Croatia,HRV,2020-06-21,-1.28
Croatia,HRV,2020-06-28,3.98
Croatia,HRV,2020-07-05,4.25
Croatia,HRV,2020-07-12,-1
Croatia,HRV,2020-07-19,-4.94
Croatia,HRV,2020-07-26,0.82
Croatia,HRV,2020-08-02,12.62
Croatia,HRV,2020-08-09,2.08
Croatia,HRV,2020-08-16,1.08
Croatia,HRV,2020-08-23,4.29
Croatia,HRV,2020-08-30,8.74
Croatia,HRV,2020-09-06,7.59
Croatia,HRV,2020-09-13,13.88
Croatia,HRV,2020-09-20,7.23
Croatia,HRV,2020-09-27,4.23
Croatia,HRV,2020-10-04,13.29
Croatia,HRV,2020-10-11,1.82
Croatia,HRV,2020-10-18,18.52
Croatia,HRV,2020-10-25,21.38
Croatia,HRV,2020-11-01,22.76
Croatia,HRV,2020-11-08,34.83
Croatia,HRV,2020-11-15,41.79
Croatia,HRV,2020-11-22,59.23
Croatia,HRV,2020-11-29,55.6
Croatia,HRV,2020-12-06,72.94
Croatia,HRV,2020-12-13,71.86
Croatia,HRV,2020-12-20,73.79
Croatia,HRV,2020-12-27,55.03
Croatia,HRV,2021-01-03,40.64
Croatia,HRV,2021-01-10,13.76
Croatia,HRV,2021-01-17,10.38
Croatia,HRV,2021-01-24,6.69
Croatia,HRV,2021-01-31,3.16
Croatia,HRV,2021-02-07,3.18
Croatia,HRV,2021-02-14,2.55
Croatia,HRV,2021-02-21,0.89
Croatia,HRV,2021-02-28,0.74
Croatia,HRV,2021-03-07,-5.06
Croatia,HRV,2021-03-14,-1.83
Croatia,HRV,2021-03-21,-4.03
Croatia,HRV,2021-03-28,10.24
Croatia,HRV,2021-04-04,21.94
Croatia,HRV,2021-04-11,25.99
Croatia,HRV,2021-04-18,33.2
Croatia,HRV,2021-04-25,41.01
Croatia,HRV,2021-05-02,36.1
Croatia,HRV,2021-05-09,32.98
Croatia,HRV,2021-05-16,36.4
Croatia,HRV,2021-05-23,21.13
Croatia,HRV,2021-05-30,14.16
Croatia,HRV,2021-06-06,26.87
Croatia,HRV,2021-06-13,15.14
Croatia,HRV,2021-06-20,12.85
Croatia,HRV,2021-06-27,24.9
Croatia,HRV,2021-07-04,11.02
Croatia,HRV,2021-07-11,8.5
Croatia,HRV,2021-07-18,7.57
Croatia,HRV,2021-07-25,-1.95
Croatia,HRV,2021-08-01,11.46
Croatia,HRV,2021-08-08,2.54
Croatia,HRV,2021-08-15,14.36
Croatia,HRV,2021-08-22,9.56
Croatia,HRV,2021-08-29,9.92
Croatia,HRV,2021-09-05,17.6
Croatia,HRV,2021-09-12,27.23
Croatia,HRV,2021-09-19,27.54
Croatia,HRV,2021-09-26,19.69
Croatia,HRV,2021-10-03,20.62
Croatia,HRV,2021-10-10,17.78
Croatia,HRV,2021-10-17,19.49
Croatia,HRV,2021-10-24,32.72
Croatia,HRV,2021-10-31,42.64
Croatia,HRV,2021-11-07,50.21
Croatia,HRV,2021-11-14,62.01
Croatia,HRV,2021-11-21,64.03
Croatia,HRV,2021-11-28,84.89
Croatia,HRV,2021-12-05,72.81
Croatia,HRV,2021-12-12,59.43
Croatia,HRV,2021-12-19,50.93
Croatia,HRV,2021-12-26,45.87
Croatia,HRV,2022-01-02,37.19
Croatia,HRV,2022-01-09,19.73
Croatia,HRV,2022-01-16,14.05
Croatia,HRV,2022-01-23,15.27
Croatia,HRV,2022-01-30,23.71
Cuba,CUB,2020-01-31,-0.39
Cuba,CUB,2020-02-29,0.24
Cuba,CUB,2020-03-31,8.14
Cuba,CUB,2020-04-30,6.15
Cuba,CUB,2020-05-31,-5.15
Cuba,CUB,2020-06-30,-5.04
Cuba,CUB,2020-07-31,-5.95
Cuba,CUB,2020-08-31,-1.06
Cuba,CUB,2020-09-30,-6.75
Cuba,CUB,2020-10-31,-2.14
Cuba,CUB,2020-11-30,2.06
Cuba,CUB,2020-12-31,14.83
Cyprus,CYP,2020-01-05,31.48
Cyprus,CYP,2020-01-12,3.43
Cyprus,CYP,2020-01-19,10.96
Cyprus,CYP,2020-01-26,2.04
Cyprus,CYP,2020-02-02,7.26
Cyprus,CYP,2020-02-09,-10.2
Cyprus,CYP,2020-02-16,-22.28
Cyprus,CYP,2020-02-23,4.76
Cyprus,CYP,2020-03-01,-0.63
Cyprus,CYP,2020-03-08,-9.99
Cyprus,CYP,2020-03-15,-0.39
Cyprus,CYP,2020-03-22,6.28
Cyprus,CYP,2020-03-29,15.87
Cyprus,CYP,2020-04-05,5.64
Cyprus,CYP,2020-04-12,-9.01
Cyprus,CYP,2020-04-19,-0.25
Cyprus,CYP,2020-04-26,-8.8
Cyprus,CYP,2020-05-03,-3.54
Cyprus,CYP,2020-05-10,-1.01
Cyprus,CYP,2020-05-17,32.17
Cyprus,CYP,2020-05-24,59.47
Cyprus,CYP,2020-05-31,-3.44
Cyprus,CYP,2020-06-07,20.64
Cyprus,CYP,2020-06-14,-7.96
Cyprus,CYP,2020-06-21,-11.01
Cyprus,CYP,2020-06-28,-2.33
Cyprus,CYP,2020-07-05,4.82
Cyprus,CYP,2020-07-12,-9.24
Cyprus,CYP,2020-07-19,0.1
Cyprus,CYP,2020-07-26,8.06
Cyprus,CYP,2020-08-02,3.76
Cyprus,CYP,2020-08-09,-22.19
Cyprus,CYP,2020-08-16,1.94
Cyprus,CYP,2020-08-23,1.22
Cyprus,CYP,2020-08-30,-3.8
Cyprus,CYP,2020-09-06,-10.77
Cyprus,CYP,2020-09-13,10.51
Cyprus,CYP,2020-09-20,-2.06
Cyprus,CYP,2020-09-27,-3.75
Cyprus,CYP,2020-10-04,5.87
Cyprus,CYP,2020-10-11,0.09
Cyprus,CYP,2020-10-18,2.56
Cyprus,CYP,2020-10-25,6.28
Cyprus,CYP,2020-11-01,-4
Cyprus,CYP,2020-11-08,4.42
Cyprus,CYP,2020-11-15,2.56
Cyprus,CYP,2020-11-22,-5.2
Cyprus,CYP,2020-11-29,4.15
Cyprus,CYP,2020-12-06,6.47
Cyprus,CYP,2020-12-13,18.43
Cyprus,CYP,2020-12-20,0.8
Cyprus,CYP,2020-12-27,-2.87
Cyprus,CYP,2021-01-03,-2.1
Cyprus,CYP,2021-01-10,18.79
Cyprus,CYP,2021-01-17,-17.16
Cyprus,CYP,2021-01-24,-3.65
Cyprus,CYP,2021-01-31,3.31
Cyprus,CYP,2021-02-07,-1.87
Cyprus,CYP,2021-02-14,-27.58
Cyprus,CYP,2021-02-21,-6.23
Cyprus,CYP,2021-02-28,-9.75
Cyprus,CYP,2021-03-07,-14.52
Cyprus,CYP,2021-03-14,-9.09
Cyprus,CYP,2021-03-21,2.66
Cyprus,CYP,2021-03-28,-2.98
Cyprus,CYP,2021-04-04,13.13
Cyprus,CYP,2021-04-11,17.28
Cyprus,CYP,2021-04-18,34.22
Cyprus,CYP,2021-04-25,19.38
Cyprus,CYP,2021-05-02,12.79
Cyprus,CYP,2021-05-09,22.47
Cyprus,CYP,2021-05-16,0.81
Cyprus,CYP,2021-05-23,-12.3
Cyprus,CYP,2021-05-30,2.16
Cyprus,CYP,2021-06-06,3.92
Cyprus,CYP,2021-06-13,8.5
Cyprus,CYP,2021-06-20,5.37
Cyprus,CYP,2021-06-27,-5.63
Cyprus,CYP,2021-07-04,22.37
Cyprus,CYP,2021-07-11,18.63
Cyprus,CYP,2021-07-18,11.38
Cyprus,CYP,2021-07-25,32.83
Cyprus,CYP,2021-08-01,40.47
Cyprus,CYP,2021-08-08,53.29
Cyprus,CYP,2021-08-15,41.62
Cyprus,CYP,2021-08-22,29.87
Cyprus,CYP,2021-08-29,37.07
Cyprus,CYP,2021-09-05,18.82
Cyprus,CYP,2021-09-12,22.74
Cyprus,CYP,2021-09-19,14.74
Cyprus,CYP,2021-09-26,12.39
Cyprus,CYP,2021-10-03,17.09
Cyprus,CYP,2021-10-10,4.82
Cyprus,CYP,2021-10-17,17.7
Cyprus,CYP,2021-10-24,14.63
Cyprus,CYP,2021-10-31,7.11
Cyprus,CYP,2021-11-07,-15.28
Cyprus,CYP,2021-11-14,21.88
Cyprus,CYP,2021-11-21,27.75
Cyprus,CYP,2021-11-28,19.07
Cyprus,CYP,2021-12-05,12.89
Cyprus,CYP,2021-12-12,3.14
Cyprus,CYP,2021-12-19,27.15
Cyprus,CYP,2021-12-26,1.51
Cyprus,CYP,2022-01-02,28.54
Cyprus,CYP,2022-01-09,25.62
Cyprus,CYP,2022-01-16,8.57
Cyprus,CYP,2022-01-23,28.99
Cyprus,CYP,2022-01-30,7.76
Cyprus,CYP,2022-02-06,16.63
Czechia,CZE,2020-01-05,-4.29
Czechia,CZE,2020-01-12,-2.53
Czechia,CZE,2020-01-19,-7.72
Czechia,CZE,2020-01-26,-3.79
Czechia,CZE,2020-02-02,-3.45
Czechia,CZE,2020-02-09,-6.15
Czechia,CZE,2020-02-16,-5.93
Czechia,CZE,2020-02-23,-7.62
Czechia,CZE,2020-03-01,-5.92
Czechia,CZE,2020-03-08,-6.51
Czechia,CZE,2020-03-15,-3.31
Czechia,CZE,2020-03-22,0.71
Czechia,CZE,2020-03-29,2.46
Czechia,CZE,2020-04-05,5.23
Czechia,CZE,2020-04-12,3.93
Czechia,CZE,2020-04-19,0.77
Czechia,CZE,2020-04-26,-5.43
Czechia,CZE,2020-05-03,1.87
Czechia,CZE,2020-05-10,-3.22
Czechia,CZE,2020-05-17,0.08
Czechia,CZE,2020-05-24,-5.44
Czechia,CZE,2020-05-31,-6.83
Czechia,CZE,2020-06-07,6.79
Czechia,CZE,2020-06-14,-0.86
Czechia,CZE,2020-06-21,1.57
Czechia,CZE,2020-06-28,3.89
Czechia,CZE,2020-07-05,4.22
Czechia,CZE,2020-07-12,-1.57
Czechia,CZE,2020-07-19,-2.34
Czechia,CZE,2020-07-26,0.78
Czechia,CZE,2020-08-02,7.14
Czechia,CZE,2020-08-09,5.01
Czechia,CZE,2020-08-16,4.2
Czechia,CZE,2020-08-23,4.95
Czechia,CZE,2020-08-30,1.69
Czechia,CZE,2020-09-06,1.86
Czechia,CZE,2020-09-13,4.29
Czechia,CZE,2020-09-20,9.33
Czechia,CZE,2020-09-27,16.06
Czechia,CZE,2020-10-04,11.02
Czechia,CZE,2020-10-11,21.22
Czechia,CZE,2020-10-18,39.25
Czechia,CZE,2020-10-25,71.85
Czechia,CZE,2020-11-01,101.35
Czechia,CZE,2020-11-08,103.79
Czechia,CZE,2020-11-15,80.85
Czechia,CZE,2020-11-22,60.63
Czechia,CZE,2020-11-29,48.6
Czechia,CZE,2020-12-06,43.43
Czechia,CZE,2020-12-13,40.9
Czechia,CZE,2020-12-20,43.1
Czechia,CZE,2020-12-27,40.3
Czechia,CZE,2021-01-03,54.79
